ocid,compiledRelease/id,compiledRelease/awards/0/id,compiledRelease/awards/0/value/amount,compiledRelease/awards/0/value/currency,compiledRelease/awards/0/value/currencyName,compiledRelease/awards/0/date
ocds-dgv273-seacev3-1244600,ocds-dgv273-seacev3-1244600-2026-09-17T10:19:46.895652-05:00,1244600-1826240,914802.34,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1244008,ocds-dgv273-seacev3-1244008-2026-09-17T10:19:46.825149-05:00,1244008-20605432477,116000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1242536,ocds-dgv273-seacev3-1242536-2026-09-17T10:19:46.805136-05:00,1242536-20604202842,661500.0,PEN,Soles,2026-09-02T00:00:00-05:00
ocds-dgv273-seacev3-1240463,ocds-dgv273-seacev3-1240463-2026-09-17T10:19:46.726312-05:00,1240463-20512153110,113200.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1241889,ocds-dgv273-seacev3-1241889-2026-09-17T10:19:46.552467-05:00,1241889-20605225587,83600.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1244290,ocds-dgv273-seacev3-1244290-2026-09-17T10:19:46.419526-05:00,1244290-10401873827,174420.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1243672,ocds-dgv273-seacev3-1243672-2026-09-17T10:19:46.407527-05:00,1243672-20611418681,79500.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1243547,ocds-dgv273-seacev3-1243547-2026-09-17T10:19:46.294826-05:00,1243547-10416152743,69588.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1238780,ocds-dgv273-seacev3-1238780-2026-09-17T10:19:46.279040-05:00,1238780-10436032884,45900.0,PEN,Soles,2026-08-18T13:04:57-05:00
ocds-dgv273-seacev3-1244317,ocds-dgv273-seacev3-1244317-2026-09-17T10:19:46.257990-05:00,1244317-20513345748,269808.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244511,ocds-dgv273-seacev3-1244511-2026-09-17T10:19:46.024733-05:00,1244511-1828456,212690.28,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244580,ocds-dgv273-seacev3-1244580-2026-09-17T10:19:45.973854-05:00,1244580-1830780,510465.5,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1244079,ocds-dgv273-seacev3-1244079-2026-09-17T10:19:45.812377-05:00,1244079-20603339682,250000.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1243230,ocds-dgv273-seacev3-1243230-2026-09-17T10:19:45.797988-05:00,1243230-10455937910,123000.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244263,ocds-dgv273-seacev3-1244263-2026-09-17T10:19:45.705798-05:00,1244263-20564183009,99000.0,PEN,Nuevos Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1238882,ocds-dgv273-seacev3-1238882-2026-09-17T10:19:45.612854-05:00,1238882-1827179,336044.49,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244971,ocds-dgv273-seacev3-1244971-2026-09-17T10:19:45.577408-05:00,1244971-20601668247,99135.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1244383,ocds-dgv273-seacev3-1244383-2026-09-17T10:19:45.563633-05:00,1244383-10282916563,342622.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1242341,ocds-dgv273-seacev3-1242341-2026-09-17T10:19:45.531754-05:00,1242341-1826235,587792.21,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1235231,ocds-dgv273-seacev3-1235231-2026-09-17T10:19:45.517432-05:00,1235231-1820843,1298634.14,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1244677,ocds-dgv273-seacev3-1244677-2026-09-17T10:19:45.483737-05:00,1244677-1829210,145500.0,PEN,Soles,2026-09-14T00:00:00-05:00
ocds-dgv273-seacev3-1241150,ocds-dgv273-seacev3-1241150-2026-09-17T10:19:45.461418-05:00,1241150-20610282122,50044.54,PEN,Nuevos Soles,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1243381,ocds-dgv273-seacev3-1243381-2026-09-17T10:19:45.426911-05:00,1243381-1827573,2385016.61,PEN,Soles,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1240841,ocds-dgv273-seacev3-1240841-2026-09-17T10:19:45.213822-05:00,1240841-1824763,143020.81,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1238251,ocds-dgv273-seacev3-1238251-2026-09-17T10:19:45.143330-05:00,1238251-1824467,63000.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1245643,ocds-dgv273-seacev3-1245643-2026-09-17T10:19:40.473248-05:00,1245643-L9000033094,30220.53,USD,Dólar Norteamericano,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1243329,ocds-dgv273-seacev3-1243329-2026-09-17T10:19:40.219000-05:00,1243329-10722455687,95000.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1244850,ocds-dgv273-seacev3-1244850-2026-09-17T10:19:40.137095-05:00,1244850-1830845,1099999.99,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1239174,ocds-dgv273-seacev3-1239174-2026-09-17T10:19:40.128632-05:00,1239174-1821705,126341.65,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1243675,ocds-dgv273-seacev3-1243675-2026-09-17T10:19:40.086875-05:00,1243675-10420843491,387000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1245465,ocds-dgv273-seacev3-1245465-2026-09-17T10:19:40.028607-05:00,1245465-10422890730,65000.0,PEN,Soles,2026-09-09T00:00:00-05:00
ocds-dgv273-seacev3-1240353,ocds-dgv273-seacev3-1240353-2026-09-17T10:19:39.865704-05:00,1240353-20503870542,2849999.18,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1246129,ocds-dgv273-seacev3-1246129-2026-09-17T10:19:39.711131-05:00,1246129-20602855326,245000.0,PEN,Soles,2026-09-11T00:00:00-05:00
ocds-dgv273-seacev3-1242512,ocds-dgv273-seacev3-1242512-2026-09-17T10:19:39.689605-05:00,1242512-20559644243,68000.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1245424,ocds-dgv273-seacev3-1245424-2026-09-17T10:19:39.630379-05:00,1245424-20601245869,83550.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-2026-200191-52,ocds-dgv273-seacev3-2026-200191-52-2026-09-17T10:19:39.564432-05:00,1243009-20184662796,44800.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1238579,ocds-dgv273-seacev3-1238579-2026-09-17T10:19:39.542444-05:00,1238579-20539916379,233549.19,PEN,Nuevos Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1227431,ocds-dgv273-seacev3-1227431-2026-09-17T10:19:39.366006-05:00,1227431-1829704,693000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-2026-200195-145,ocds-dgv273-seacev3-2026-200195-145-2026-09-17T10:19:39.260097-05:00,1242562-20600563654,214623.12,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1243985,ocds-dgv273-seacev3-1243985-2026-09-17T10:19:38.075167-05:00,1243985-1828348,115967.8,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1241168,ocds-dgv273-seacev3-1241168-2026-09-17T10:19:38.052487-05:00,1241168-1824079,129000.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1241217,ocds-dgv273-seacev3-1241217-2026-09-17T10:19:37.768457-05:00,1241217-1826805,1092040.46,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244897,ocds-dgv273-seacev3-1244897-2026-09-17T10:19:37.662695-05:00,1244897-1827009,2866398.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1243010,ocds-dgv273-seacev3-1243010-2026-09-17T10:19:37.549629-05:00,1243010-10199320721,130000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1243010,ocds-dgv273-seacev3-1243010-2026-09-17T10:19:37.549629-05:00,1243010-20554712828,98500.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1238161,ocds-dgv273-seacev3-1238161-2026-09-17T10:19:37.464374-05:00,1238161-20418896915,13188.67,USD,Dólar Norteamericano,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1241967,ocds-dgv273-seacev3-1241967-2026-09-17T10:19:37.434333-05:00,1241967-1825790,423530.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1245197,ocds-dgv273-seacev3-1245197-2026-09-17T10:19:37.348364-05:00,1245197-1831274,230811.79,PEN,Soles,2026-09-14T00:00:00-05:00
ocds-dgv273-seacev3-1239547,ocds-dgv273-seacev3-1239547-2026-09-17T10:19:37.188209-05:00,1239547-20212561534,210111.0,PEN,Soles,2026-09-14T00:00:00-05:00
ocds-dgv273-seacev3-1244109,ocds-dgv273-seacev3-1244109-2026-09-17T10:19:37.168445-05:00,1244109-1829377,328414.28,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1244289,ocds-dgv273-seacev3-1244289-2026-09-17T10:19:36.969983-05:00,1244289-20604912246,87900.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1242192,ocds-dgv273-seacev3-1242192-2026-09-17T10:19:36.851380-05:00,1242192-10247187630,75200.0,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1245896,ocds-dgv273-seacev3-1245896-2026-09-17T10:19:36.837751-05:00,1245896-1830719,131954.94,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1237339,ocds-dgv273-seacev3-1237339-2026-09-17T10:19:36.816756-05:00,1237339-20608317407,2447440.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1241959,ocds-dgv273-seacev3-1241959-2026-09-17T10:19:36.120743-05:00,1241959-10747302621,75000.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1241959,ocds-dgv273-seacev3-1241959-2026-09-17T10:19:36.120743-05:00,1241959-20607472531,80000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1241663,ocds-dgv273-seacev3-1241663-2026-09-17T10:19:35.923079-05:00,1241663-20546675310,15912720.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1238482,ocds-dgv273-seacev3-1238482-2026-09-17T10:19:35.909737-05:00,1238482-20602162274,78859.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1233641,ocds-dgv273-seacev3-1233641-2026-09-17T10:19:35.896679-05:00,1233641-20540726788,98750.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1239071,ocds-dgv273-seacev3-1239071-2026-09-17T10:19:35.787610-05:00,1239071-20608651439,2910006.04,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1240682,ocds-dgv273-seacev3-1240682-2026-09-17T10:19:35.439266-05:00,1240682-10401974691,103809.75,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1239714,ocds-dgv273-seacev3-1239714-2026-09-17T10:19:35.422143-05:00,1239714-10440757176,120625.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1239298,ocds-dgv273-seacev3-1239298-2026-09-17T10:19:35.331576-05:00,1239298-10093652164,134899.99,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1245161,ocds-dgv273-seacev3-1245161-2026-09-17T10:19:34.781508-05:00,1245161-20609994992,113850.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1239392,ocds-dgv273-seacev3-1239392-2026-09-17T10:19:34.746132-05:00,1239392-20513227621,332692.35,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1240915,ocds-dgv273-seacev3-1240915-2026-09-17T10:19:34.570480-05:00,1240915-10710975600,70750.0,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1237554,ocds-dgv273-seacev3-1237554-2026-09-17T10:19:34.554523-05:00,1237554-20571157005,1027287.74,PEN,Nuevos Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1241497,ocds-dgv273-seacev3-1241497-2026-09-17T10:19:34.511363-05:00,1241497-15314069355,107000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1241497,ocds-dgv273-seacev3-1241497-2026-09-17T10:19:34.511363-05:00,1241497-20607632724,163000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1243310,ocds-dgv273-seacev3-1243310-2026-09-17T10:19:34.475489-05:00,1243310-20602142711,270000.0,PEN,Soles,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1243312,ocds-dgv273-seacev3-1243312-2026-09-17T10:19:34.461504-05:00,1243312-20600354451,75600.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1243853,ocds-dgv273-seacev3-1243853-2026-09-17T10:19:34.417455-05:00,1243853-20487976955,1891539.14,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1243774,ocds-dgv273-seacev3-1243774-2026-09-17T10:19:34.403538-05:00,1243774-10736127216,61424.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1242500,ocds-dgv273-seacev3-1242500-2026-09-17T10:19:34.372626-05:00,1242500-1827548,1050000.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1240035,ocds-dgv273-seacev3-1240035-2026-09-17T10:19:33.978368-05:00,1240035-20462793791,141372.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1238954,ocds-dgv273-seacev3-1238954-2026-09-17T10:19:33.924223-05:00,1238954-10097924258,133513.07,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1238954,ocds-dgv273-seacev3-1238954-2026-09-17T10:19:33.924223-05:00,1238954-20518861604,133513.07,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1245710,ocds-dgv273-seacev3-1245710-2026-09-17T10:19:33.793948-05:00,1245710-20111611891,2777777.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-2026-1922-137,ocds-dgv273-seacev3-2026-1922-137-2026-09-17T10:19:33.780395-05:00,1243822-20521435357,99057.23,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1246039,ocds-dgv273-seacev3-1246039-2026-09-17T10:19:29.404625-05:00,1246039-20605428780,84197.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1246005,ocds-dgv273-seacev3-1246005-2026-09-17T10:19:29.390910-05:00,1246005-10403297661,450000.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1244604,ocds-dgv273-seacev3-1244604-2026-09-17T10:19:29.376617-05:00,1244604-20528071156,92000.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-178956-3,ocds-dgv273-seacev3-2026-178956-3-2026-09-17T10:19:29.244237-05:00,1240270-20600606884,53523.02,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1242353,ocds-dgv273-seacev3-1242353-2026-09-17T10:19:29.173122-05:00,1242353-20528383808,498654.11,PEN,Soles,2026-09-02T00:00:00-05:00
ocds-dgv273-seacev3-1243900,ocds-dgv273-seacev3-1243900-2026-09-17T10:19:29.160864-05:00,1243900-20198274705,4245622.51,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1242369,ocds-dgv273-seacev3-1242369-2026-09-17T10:19:28.999739-05:00,1242369-1825821,316568.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1244613,ocds-dgv273-seacev3-1244613-2026-09-17T10:19:28.950575-05:00,1244613-20534810271,45000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1243899,ocds-dgv273-seacev3-1243899-2026-09-17T10:19:28.936799-05:00,1243899-10311243743,183260.0,PEN,Soles,2026-09-03T15:35:57-05:00
ocds-dgv273-seacev3-1243305,ocds-dgv273-seacev3-1243305-2026-09-17T10:19:28.798396-05:00,1243305-20518861604,138261.89,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1243811,ocds-dgv273-seacev3-1243811-2026-09-17T10:19:28.785348-05:00,1243811-20471476898,138828.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1244380,ocds-dgv273-seacev3-1244380-2026-09-17T10:19:28.594186-05:00,1244380-20486952483,263040.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-1493-15,ocds-dgv273-seacev3-2026-1493-15-2026-09-17T10:19:28.400931-05:00,1245485-1831690,205957.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1248496,ocds-dgv273-seacev3-1248496-2026-09-17T10:19:28.204836-05:00,1248496-20615539687,73450.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1247087,ocds-dgv273-seacev3-1247087-2026-09-17T10:19:28.059872-05:00,1247087-1831631,3405521.98,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1244054,ocds-dgv273-seacev3-1244054-2026-09-17T10:19:28.021804-05:00,1244054-20607446751,397996.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1243989,ocds-dgv273-seacev3-1243989-2026-09-17T10:19:28.007556-05:00,1243989-1829257,570871.86,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1242573,ocds-dgv273-seacev3-1242573-2026-09-17T10:19:27.996646-05:00,1242573-1827989,271666.26,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-200387-2,ocds-dgv273-seacev3-2026-200387-2-2026-09-17T10:19:27.829174-05:00,1239239-20490567969,54120.0,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-2026-200387-2,ocds-dgv273-seacev3-2026-200387-2-2026-09-17T10:19:27.829174-05:00,1239239-20490593293,62000.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1244246,ocds-dgv273-seacev3-1244246-2026-09-17T10:19:27.363279-05:00,1244246-20611752157,47487.5,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1243269,ocds-dgv273-seacev3-1243269-2026-09-17T10:19:27.345773-05:00,1243269-20603724730,92000.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1243035,ocds-dgv273-seacev3-1243035-2026-09-17T10:19:27.265686-05:00,1243035-20615293289,110124.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1244333,ocds-dgv273-seacev3-1244333-2026-09-17T10:19:27.219460-05:00,1244333-1829225,179050.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1241607,ocds-dgv273-seacev3-1241607-2026-09-17T10:19:27.024652-05:00,1241607-20600194349,59800.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1241510,ocds-dgv273-seacev3-1241510-2026-09-17T10:19:27.007190-05:00,1241510-10406491949,119990.0,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1242488,ocds-dgv273-seacev3-1242488-2026-09-17T10:19:26.655633-05:00,1242488-20407836872,136385.7,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1243839,ocds-dgv273-seacev3-1243839-2026-09-17T10:19:26.614665-05:00,1243839-20611295651,155530.0,PEN,Soles,2026-09-02T00:00:00-05:00
ocds-dgv273-seacev3-1240665,ocds-dgv273-seacev3-1240665-2026-09-17T10:19:26.562589-05:00,1240665-20603464258,173850.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1245527,ocds-dgv273-seacev3-1245527-2026-09-17T10:19:26.353960-05:00,1245527-10423655688,270000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1240505,ocds-dgv273-seacev3-1240505-2026-09-17T10:19:26.293428-05:00,1240505-20565643496,82787.8,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-2026-2543-812,ocds-dgv273-seacev3-2026-2543-812-2026-09-17T10:19:26.280698-05:00,1240234-20100096936,166924.8,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1244940,ocds-dgv273-seacev3-1244940-2026-09-17T10:19:26.064269-05:00,1244940-10404273537,95000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1246032,ocds-dgv273-seacev3-1246032-2026-09-17T10:19:25.972749-05:00,1246032-10214972137,474542.31,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1238324,ocds-dgv273-seacev3-1238324-2026-09-17T10:19:25.941156-05:00,1238324-20601892309,63745.0,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1246076,ocds-dgv273-seacev3-1246076-2026-09-17T10:19:25.856208-05:00,1246076-20563262355,98400.0,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1243974,ocds-dgv273-seacev3-1243974-2026-09-17T10:19:25.815052-05:00,1243974-20602965890,70000.0,PEN,Soles,2026-09-07T12:32:54-05:00
ocds-dgv273-seacev3-2026-10576-1,ocds-dgv273-seacev3-2026-10576-1-2026-09-17T10:19:25.702810-05:00,1211660-20406230601,67299.5,PEN,Nuevos Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1241478,ocds-dgv273-seacev3-1241478-2026-09-17T10:19:25.640555-05:00,1241478-20498677437,102161.6,PEN,Soles,2026-08-25T16:03:53-05:00
ocds-dgv273-seacev3-1242525,ocds-dgv273-seacev3-1242525-2026-09-17T10:19:25.522509-05:00,1242525-20511037001,127186.62,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1240317,ocds-dgv273-seacev3-1240317-2026-09-17T10:19:24.721245-05:00,1240317-1827937,590174.23,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1240227,ocds-dgv273-seacev3-1240227-2026-09-17T10:19:24.629178-05:00,1240227-20197705249,186480.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1238191,ocds-dgv273-seacev3-1238191-2026-09-17T10:19:24.614578-05:00,1238191-1823721,191519.9,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-2026-1337-32,ocds-dgv273-seacev3-2026-1337-32-2026-09-17T10:19:24.429522-05:00,1201003-20613536966,74851.0,PEN,Soles,2026-04-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-1337-32,ocds-dgv273-seacev3-2026-1337-32-2026-09-17T10:19:24.429522-05:00,1201003-10712870368,75000.0,PEN,Soles,2026-05-14T00:00:00-05:00
ocds-dgv273-seacev3-2026-1337-32,ocds-dgv273-seacev3-2026-1337-32-2026-09-17T10:19:24.429522-05:00,1243696-20614582252,65000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1239326,ocds-dgv273-seacev3-1239326-2026-09-17T10:19:24.281846-05:00,1239326-1822187,271447.2,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1242518,ocds-dgv273-seacev3-1242518-2026-09-17T10:19:24.115997-05:00,1242518-20547629338,114420.0,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1241079,ocds-dgv273-seacev3-1241079-2026-09-17T10:19:23.848859-05:00,1241079-20546691862,138016.66,PEN,Soles,2026-09-03T00:00:00-05:00
ocds-dgv273-seacev3-1240063,ocds-dgv273-seacev3-1240063-2026-09-17T10:19:23.458877-05:00,1240063-1831083,1260733.19,PEN,Soles,2026-09-14T00:00:00-05:00
ocds-dgv273-seacev3-1248534,ocds-dgv273-seacev3-1248534-2026-09-17T10:19:23.329141-05:00,1248534-1831960,670455.08,PEN,Soles,2026-09-14T00:00:00-05:00
ocds-dgv273-seacev3-1239277,ocds-dgv273-seacev3-1239277-2026-09-17T10:19:23.299041-05:00,1239277-1822164,85000.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1237547,ocds-dgv273-seacev3-1237547-2026-09-17T10:19:23.205778-05:00,1237547-20608266535,49619.0,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1241139,ocds-dgv273-seacev3-1241139-2026-09-17T10:19:17.575885-05:00,1241139-20615604985,61000.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1245672,ocds-dgv273-seacev3-1245672-2026-09-17T10:19:17.495606-05:00,1245672-20563801833,58825.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244811,ocds-dgv273-seacev3-1244811-2026-09-17T10:19:17.470739-05:00,1244811-20532615586,173910.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1248942,ocds-dgv273-seacev3-1248942-2026-09-17T10:19:17.144877-05:00,1248942-1832282,1913662.56,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1244902,ocds-dgv273-seacev3-1244902-2026-09-17T10:19:17.058418-05:00,1244902-20492988201,67614.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244902,ocds-dgv273-seacev3-1244902-2026-09-17T10:19:17.058418-05:00,1244902-20608870092,75000.0,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1239887,ocds-dgv273-seacev3-1239887-2026-09-17T10:19:16.934198-05:00,1239887-20101102204,87300.0,PEN,Soles,2026-09-14T00:00:00-05:00
ocds-dgv273-seacev3-1241068,ocds-dgv273-seacev3-1241068-2026-09-17T10:19:16.889299-05:00,1241068-20608287958,470613.69,PEN,Soles,2026-09-02T00:00:00-05:00
ocds-dgv273-seacev3-1241068,ocds-dgv273-seacev3-1241068-2026-09-17T10:19:16.889299-05:00,1241068-20608550683,123900.0,PEN,Soles,2026-09-02T00:00:00-05:00
ocds-dgv273-seacev3-1243991,ocds-dgv273-seacev3-1243991-2026-09-17T10:19:16.829016-05:00,1243991-1827935,619147.12,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1245570,ocds-dgv273-seacev3-1245570-2026-09-17T10:19:16.720410-05:00,1245570-20608393651,73000.0,PEN,Soles,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1244494,ocds-dgv273-seacev3-1244494-2026-09-17T10:19:16.645515-05:00,1244494-1828306,409331.16,PEN,Soles,2026-09-08T00:00:00-05:00
ocds-dgv273-seacev3-1245749,ocds-dgv273-seacev3-1245749-2026-09-17T10:19:16.617670-05:00,1245749-1831044,2666042.29,PEN,Soles,2026-09-15T00:00:00-05:00
