ocid,compiledRelease/id,compiledRelease/awards/0/id,compiledRelease/awards/0/value/amount,compiledRelease/awards/0/value/currency,compiledRelease/awards/0/value/currencyName,compiledRelease/awards/0/date
ocds-dgv273-seacev3-1233209,ocds-dgv273-seacev3-1233209-2026-09-03T10:50:13.319980-05:00,1233209-10010734377,160188.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1239117,ocds-dgv273-seacev3-1239117-2026-09-03T10:50:13.094629-05:00,1239117-10472740291,75000.0,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1237498,ocds-dgv273-seacev3-1237498-2026-09-03T10:50:13.078341-05:00,1237498-20609955903,85000.0,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1234161,ocds-dgv273-seacev3-1234161-2026-09-03T10:50:12.995517-05:00,1234161-10088783706,153900.0,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1235501,ocds-dgv273-seacev3-1235501-2026-09-03T10:50:12.489530-05:00,1235501-20600877004,369000.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1234588,ocds-dgv273-seacev3-1234588-2026-09-03T10:50:12.472737-05:00,1234588-20601114829,114579.9,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-2026-10356-6,ocds-dgv273-seacev3-2026-10356-6-2026-09-03T10:50:12.425493-05:00,1234199-20600429150,934980.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1236270,ocds-dgv273-seacev3-1236270-2026-09-03T10:50:12.201169-05:00,1236270-20608069519,82000.0,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1233932,ocds-dgv273-seacev3-1233932-2026-09-03T10:50:12.184995-05:00,1233932-20606581760,1166981.86,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1236186,ocds-dgv273-seacev3-1236186-2026-09-03T10:50:11.763376-05:00,1236186-20440637869,93699.5,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1234067,ocds-dgv273-seacev3-1234067-2026-09-03T10:50:11.635486-05:00,1234067-L5552918196,64393.0,USD,Dólar Norteamericano,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1235158,ocds-dgv273-seacev3-1235158-2026-09-03T10:50:11.471946-05:00,1235158-10410828184,57475.8,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1233691,ocds-dgv273-seacev3-1233691-2026-09-03T10:50:11.359050-05:00,1233691-1815881,3238455.09,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-2026-2383-129,ocds-dgv273-seacev3-2026-2383-129-2026-09-03T10:50:10.838698-05:00,1231007-1812911,15629508.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1232061,ocds-dgv273-seacev3-1232061-2026-09-03T10:50:10.805136-05:00,1232061-1813874,97728.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1232672,ocds-dgv273-seacev3-1232672-2026-09-03T10:50:10.741161-05:00,1232672-20546876722,350989.0,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1232535,ocds-dgv273-seacev3-1232535-2026-09-03T10:50:10.719545-05:00,1232535-20610847766,112989.36,PEN,Soles,2026-08-03T18:55:47-05:00
ocds-dgv273-seacev3-2026-2557-20,ocds-dgv273-seacev3-2026-2557-20-2026-09-03T10:50:10.563367-05:00,1233089-1818327,235253.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1233041,ocds-dgv273-seacev3-1233041-2026-09-03T10:50:10.545680-05:00,1233041-1817131,447563.17,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1230739,ocds-dgv273-seacev3-1230739-2026-09-03T10:50:10.536631-05:00,1230739-1811419,761553.83,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1231097,ocds-dgv273-seacev3-1231097-2026-09-03T10:50:10.467637-05:00,1231097-1813638,499771.67,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1232640,ocds-dgv273-seacev3-1232640-2026-09-03T10:50:10.322727-05:00,1232640-20608617915,239700.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1232640,ocds-dgv273-seacev3-1232640-2026-09-03T10:50:10.322727-05:00,1232640-20454571259,241500.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1236963,ocds-dgv273-seacev3-1236963-2026-09-03T10:50:04.490534-05:00,1236963-20573029764,2279200.0,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-1898-17,ocds-dgv273-seacev3-2026-1898-17-2026-09-03T10:50:04.314226-05:00,1232749-1815017,184800.0,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1233749,ocds-dgv273-seacev3-1233749-2026-09-03T10:50:04.140388-05:00,1233749-1824723,5233752.33,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1242533,ocds-dgv273-seacev3-1242533-2026-09-03T10:50:04.096256-05:00,1242533-20407893248,1249881.57,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-1920-9,ocds-dgv273-seacev3-2026-1920-9-2026-09-03T10:50:04.045590-05:00,1234271-20505120451,327000.0,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1236648,ocds-dgv273-seacev3-1236648-2026-09-03T10:50:03.862749-05:00,1236648-1822000,1598114.96,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1233566,ocds-dgv273-seacev3-1233566-2026-09-03T10:50:03.025735-05:00,1233566-20444481651,206706.5,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1237781,ocds-dgv273-seacev3-1237781-2026-09-03T10:50:02.942549-05:00,1237781-20182049086,55258.95,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-10548-1,ocds-dgv273-seacev3-2026-10548-1-2026-09-03T10:50:02.828216-05:00,1232273-10040203139,257218.59999999998,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1233298,ocds-dgv273-seacev3-1233298-2026-09-03T10:50:02.627940-05:00,1233298-1814857,166900.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1223988,ocds-dgv273-seacev3-1223988-2026-09-03T10:50:02.474497-05:00,1223988-1813765,350972.51,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1231074,ocds-dgv273-seacev3-1231074-2026-09-03T10:50:02.375198-05:00,1231074-20100041953,6658063.3,USD,Dólar Norteamericano,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-1623-6,ocds-dgv273-seacev3-2026-1623-6-2026-09-03T10:50:02.338305-05:00,1230031-20526146191,6012533.78,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1237669,ocds-dgv273-seacev3-1237669-2026-09-03T10:50:02.287299-05:00,1237669-10447479988,92000.0,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1234475,ocds-dgv273-seacev3-1234475-2026-09-03T10:50:02.262928-05:00,1234475-20609287803,64900.0,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1235925,ocds-dgv273-seacev3-1235925-2026-09-03T10:50:02.037271-05:00,1235925-1818014,291351.61,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1234245,ocds-dgv273-seacev3-1234245-2026-09-03T10:50:01.815463-05:00,1234245-20511037001,86022.5,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-1581-2,ocds-dgv273-seacev3-2026-1581-2-2026-09-03T10:50:01.762899-05:00,1233876-1821088,1773922.73,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1233679,ocds-dgv273-seacev3-1233679-2026-09-03T10:50:01.547741-05:00,1233679-1818392,1892069.97,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-1343-9,ocds-dgv273-seacev3-2026-1343-9-2026-09-03T10:50:00.922669-05:00,1235291-1819579,1735763.4,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1234530,ocds-dgv273-seacev3-1234530-2026-09-03T10:50:00.898288-05:00,1234530-1820845,244529.2,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1236200,ocds-dgv273-seacev3-1236200-2026-09-03T10:50:00.412566-05:00,1236200-1815163,2632649.71,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1245212,ocds-dgv273-seacev3-1245212-2026-09-03T10:50:00.222553-05:00,1245212-20608165631,41606.67,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-2026-2376-10,ocds-dgv273-seacev3-2026-2376-10-2026-09-03T10:49:59.989935-05:00,1235864-1819766,140500.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1236807,ocds-dgv273-seacev3-1236807-2026-09-03T10:49:59.871912-05:00,1236807-1815235,2592127.11,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1235561,ocds-dgv273-seacev3-1235561-2026-09-03T10:49:59.806103-05:00,1235561-1819194,269205.2,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-10383-5,ocds-dgv273-seacev3-2026-10383-5-2026-09-03T10:49:59.517641-05:00,1235594-10450035233,35200.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1229821,ocds-dgv273-seacev3-1229821-2026-09-03T10:49:58.879683-05:00,1229821-20511037001,55348.0,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1230542,ocds-dgv273-seacev3-1230542-2026-09-03T10:49:58.775938-05:00,1230542-1814218,545393.86,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-10-17,ocds-dgv273-seacev3-2026-10-17-2026-09-03T10:49:58.016194-05:00,1235143-20507634479,946033.66,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1232123,ocds-dgv273-seacev3-1232123-2026-09-03T10:49:57.407874-05:00,1232123-20608280112,195000.0,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1229996,ocds-dgv273-seacev3-1229996-2026-09-03T10:49:57.373554-05:00,1229996-1811228,443345.45,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1230702,ocds-dgv273-seacev3-1230702-2026-09-03T10:49:57.260583-05:00,1230702-20450483142,79771.27,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1231021,ocds-dgv273-seacev3-1231021-2026-09-03T10:49:57.064945-05:00,1231021-10442516834,108775.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1230590,ocds-dgv273-seacev3-1230590-2026-09-03T10:49:56.852832-05:00,1230590-20550694256,550700.0,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1230289,ocds-dgv273-seacev3-1230289-2026-09-03T10:49:56.821026-05:00,1230289-1813258,167371.91,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1236317,ocds-dgv273-seacev3-1236317-2026-09-03T10:49:52.064557-05:00,1236317-1826149,46370289.12,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1238340,ocds-dgv273-seacev3-1238340-2026-09-03T10:49:51.654196-05:00,1238340-20601482542,99507.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1237869,ocds-dgv273-seacev3-1237869-2026-09-03T10:49:51.388899-05:00,1237869-20608947222,206850.0,PEN,Nuevos Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1244129,ocds-dgv273-seacev3-1244129-2026-09-03T10:49:51.295492-05:00,1244129-1824361,96549.8,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1236385,ocds-dgv273-seacev3-1236385-2026-09-03T10:49:50.663377-05:00,1236385-20560028122,704200.0,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1237490,ocds-dgv273-seacev3-1237490-2026-09-03T10:49:50.287605-05:00,1237490-20449458436,58748.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-1868-5,ocds-dgv273-seacev3-2026-1868-5-2026-09-03T10:49:50.203004-05:00,1235486-1817892,2053348.02,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1234850,ocds-dgv273-seacev3-1234850-2026-09-03T10:49:50.188385-05:00,1234850-20601173221,228620.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1237970,ocds-dgv273-seacev3-1237970-2026-09-03T10:49:48.262016-05:00,1237970-20487569136,326601.83,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1236481,ocds-dgv273-seacev3-1236481-2026-09-03T10:49:47.786693-05:00,1236481-1820093,4910365.45,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1237251,ocds-dgv273-seacev3-1237251-2026-09-03T10:49:47.757547-05:00,1237251-20486109603,58923.7,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1235747,ocds-dgv273-seacev3-1235747-2026-09-03T10:49:47.707527-05:00,1235747-20100128218,17388617.48,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1233855,ocds-dgv273-seacev3-1233855-2026-09-03T10:49:41.603566-05:00,1233855-1815381,76000.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1233639,ocds-dgv273-seacev3-1233639-2026-09-03T10:49:41.356584-05:00,1233639-1821953,93000.0,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1231775,ocds-dgv273-seacev3-1231775-2026-09-03T10:49:41.194043-05:00,1231775-1820661,988600.0,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1231119,ocds-dgv273-seacev3-1231119-2026-09-03T10:49:40.874065-05:00,1231119-10436931862,70504.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1234373,ocds-dgv273-seacev3-1234373-2026-09-03T10:49:40.700742-05:00,1234373-1817538,167620.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1233179,ocds-dgv273-seacev3-1233179-2026-09-03T10:49:40.684951-05:00,1233179-1816078,251086.38,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1232730,ocds-dgv273-seacev3-1232730-2026-09-03T10:49:40.590132-05:00,1232730-1813982,119500.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1234398,ocds-dgv273-seacev3-1234398-2026-09-03T10:49:40.118066-05:00,1234398-20538736695,370000.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1228401,ocds-dgv273-seacev3-1228401-2026-09-03T10:49:40.090166-05:00,1228401-20507634479,951511.76,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1234646,ocds-dgv273-seacev3-1234646-2026-09-03T10:49:39.923743-05:00,1234646-10466274491,73500.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1231484,ocds-dgv273-seacev3-1231484-2026-09-03T10:49:39.830697-05:00,1231484-1812521,164000.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1234192,ocds-dgv273-seacev3-1234192-2026-09-03T10:49:39.096951-05:00,1234192-20605046127,67850.0,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1230270,ocds-dgv273-seacev3-1230270-2026-09-03T10:49:37.979918-05:00,1230270-20490656554,192480.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-2026-1493-10,ocds-dgv273-seacev3-2026-1493-10-2026-09-03T10:49:37.851615-05:00,1233029-1816085,2287632.45,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1232797,ocds-dgv273-seacev3-1232797-2026-09-03T10:49:37.245171-05:00,1232797-1816265,1450000.0,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1230166,ocds-dgv273-seacev3-1230166-2026-09-03T10:49:37.214864-05:00,1230166-1818288,466897.42,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1225270,ocds-dgv273-seacev3-1225270-2026-09-03T10:49:36.814487-05:00,1225270-1812958,2092899.16,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-235776-1,ocds-dgv273-seacev3-2026-235776-1-2026-09-03T10:49:29.844728-05:00,1231605-1812756,3454539.41,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1236419,ocds-dgv273-seacev3-1236419-2026-09-03T10:49:29.753960-05:00,1236419-1820078,159304.16,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1236116,ocds-dgv273-seacev3-1236116-2026-09-03T10:49:29.711326-05:00,1236116-20604673608,209856.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1235947,ocds-dgv273-seacev3-1235947-2026-09-03T10:49:29.696551-05:00,1235947-20606053569,55790.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1231407,ocds-dgv273-seacev3-1231407-2026-09-03T10:49:29.637364-05:00,1231407-1812628,4632468.01,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-1617-1,ocds-dgv273-seacev3-2026-1617-1-2026-09-03T10:49:29.440936-05:00,1245018-20478158867,1291234.66,PEN,Soles,2026-08-28T00:00:00-05:00
ocds-dgv273-seacev3-1234628,ocds-dgv273-seacev3-1234628-2026-09-03T10:49:29.378862-05:00,1234628-20537198215,169000.0,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1239319,ocds-dgv273-seacev3-1239319-2026-09-03T10:49:29.316817-05:00,1239319-10402476082,169961.25,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1236278,ocds-dgv273-seacev3-1236278-2026-09-03T10:49:29.050531-05:00,1236278-1819826,1878664.93,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1235164,ocds-dgv273-seacev3-1235164-2026-09-03T10:49:28.831567-05:00,1235164-20606085495,98700.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1235164,ocds-dgv273-seacev3-1235164-2026-09-03T10:49:28.831567-05:00,1235164-10465439071,99120.0,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1245882,ocds-dgv273-seacev3-1245882-2026-09-03T10:49:28.795378-05:00,1245882-1826720,90142.97,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1233500,ocds-dgv273-seacev3-1233500-2026-09-03T10:49:28.423404-05:00,1233500-1816269,765000.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1236002,ocds-dgv273-seacev3-1236002-2026-09-03T10:49:28.377566-05:00,1236002-10420561755,63200.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1237008,ocds-dgv273-seacev3-1237008-2026-09-03T10:49:28.210615-05:00,1237008-1819106,407841.18,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-1366-3,ocds-dgv273-seacev3-2026-1366-3-2026-09-03T10:49:28.181237-05:00,1233888-20512375953,189453.92,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-2026-10418-16,ocds-dgv273-seacev3-2026-10418-16-2026-09-03T10:49:27.991258-05:00,1230826-20610594779,135000.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1233391,ocds-dgv273-seacev3-1233391-2026-09-03T10:49:27.787644-05:00,1233391-1816271,615181.27,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1224773,ocds-dgv273-seacev3-1224773-2026-09-03T10:49:27.771892-05:00,1224773-20610711821,76990.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1235660,ocds-dgv273-seacev3-1235660-2026-09-03T10:49:27.699946-05:00,1235660-20563954664,189682.05,PEN,Soles,2026-08-24T00:00:00-05:00
ocds-dgv273-seacev3-1237969,ocds-dgv273-seacev3-1237969-2026-09-03T10:49:27.591976-05:00,1237969-20608635671,68000.0,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1231408,ocds-dgv273-seacev3-1231408-2026-09-03T10:49:27.132328-05:00,1231408-1809482,432002.76,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1234746,ocds-dgv273-seacev3-1234746-2026-09-03T10:49:26.897383-05:00,1234746-1816793,73600.0,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1231348,ocds-dgv273-seacev3-1231348-2026-09-03T10:49:26.864472-05:00,1231348-20602309127,146891.01,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1236038,ocds-dgv273-seacev3-1236038-2026-09-03T10:49:26.770404-05:00,1236038-1818814,1459316.11,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-307-11,ocds-dgv273-seacev3-2026-307-11-2026-09-03T10:49:26.586980-05:00,1237211-1819498,1516078.92,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1236990,ocds-dgv273-seacev3-1236990-2026-09-03T10:49:26.272254-05:00,1236990-1826746,14273759.38,PEN,Soles,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1232000,ocds-dgv273-seacev3-1232000-2026-09-03T10:49:26.064100-05:00,1232000-1813544,802910.43,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1235227,ocds-dgv273-seacev3-1235227-2026-09-03T10:49:25.366963-05:00,1235227-20614187434,176000.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1236227,ocds-dgv273-seacev3-1236227-2026-09-03T10:49:25.341653-05:00,1236227-1819815,4509251.52,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1232565,ocds-dgv273-seacev3-1232565-2026-09-03T10:49:25.200747-05:00,1232565-1816761,105000.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1230417,ocds-dgv273-seacev3-1230417-2026-09-03T10:49:24.506151-05:00,1230417-1811979,434915.18,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1232201,ocds-dgv273-seacev3-1232201-2026-09-03T10:49:24.310530-05:00,1232201-1817574,93900.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1231498,ocds-dgv273-seacev3-1231498-2026-09-03T10:49:17.898110-05:00,1231498-1813049,126000.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1233449,ocds-dgv273-seacev3-1233449-2026-09-03T10:49:17.848336-05:00,1233449-1814828,353346.65,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1235242,ocds-dgv273-seacev3-1235242-2026-09-03T10:49:17.810269-05:00,1235242-20602600611,404527.2,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1235916,ocds-dgv273-seacev3-1235916-2026-09-03T10:49:17.770789-05:00,1235916-20610513213,98500.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1235817,ocds-dgv273-seacev3-1235817-2026-09-03T10:49:17.312047-05:00,1235817-1820696,465261.43,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1236260,ocds-dgv273-seacev3-1236260-2026-09-03T10:49:17.257797-05:00,1236260-20119901180,73856.37,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1235173,ocds-dgv273-seacev3-1235173-2026-09-03T10:49:16.909606-05:00,1235173-1817426,859198.39,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1237064,ocds-dgv273-seacev3-1237064-2026-09-03T10:49:16.532082-05:00,1237064-20531860251,1468834.61,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1232550,ocds-dgv273-seacev3-1232550-2026-09-03T10:49:16.435927-05:00,1232550-20612514721,318125.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1232519,ocds-dgv273-seacev3-1232519-2026-09-03T10:49:16.042329-05:00,1232519-1816840,370000.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1236975,ocds-dgv273-seacev3-1236975-2026-09-03T10:49:15.683473-05:00,1236975-10753583357,183708.0,PEN,Soles,2026-08-12T00:00:00-05:00
ocds-dgv273-seacev3-1233854,ocds-dgv273-seacev3-1233854-2026-09-03T10:49:15.331011-05:00,1233854-20610609199,467931.17,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1233182,ocds-dgv273-seacev3-1233182-2026-09-03T10:49:15.315206-05:00,1233182-1814934,703750.3,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1234117,ocds-dgv273-seacev3-1234117-2026-09-03T10:49:14.880065-05:00,1234117-1816676,224901.42,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1236133,ocds-dgv273-seacev3-1236133-2026-09-03T10:49:14.502987-05:00,1236133-20602655718,96200.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1233600,ocds-dgv273-seacev3-1233600-2026-09-03T10:49:14.357194-05:00,1233600-1815541,499618.47,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1234266,ocds-dgv273-seacev3-1234266-2026-09-03T10:49:14.212993-05:00,1234266-20531698488,462560.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1237232,ocds-dgv273-seacev3-1237232-2026-09-03T10:49:14.040487-05:00,1237232-20529089571,1132255.16,PEN,Soles,2026-08-31T00:00:00-05:00
ocds-dgv273-seacev3-1234218,ocds-dgv273-seacev3-1234218-2026-09-03T10:49:13.542203-05:00,1234218-20609994992,127620.0,PEN,Soles,2026-08-04T00:00:00-05:00
ocds-dgv273-seacev3-1237643,ocds-dgv273-seacev3-1237643-2026-09-03T10:49:13.444345-05:00,1237643-1820187,1994002.7,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-1231681,ocds-dgv273-seacev3-1231681-2026-09-03T10:49:13.199048-05:00,1231681-20600502108,888448.0,PEN,Soles,2026-08-21T00:00:00-05:00
ocds-dgv273-seacev3-2026-2360-68,ocds-dgv273-seacev3-2026-2360-68-2026-09-03T10:49:12.989183-05:00,1234833-10404681210,70000.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1231413,ocds-dgv273-seacev3-1231413-2026-09-03T10:49:12.973038-05:00,1231413-20600194861,372408.21,PEN,Soles,2026-08-03T00:00:00-05:00
