ocid,compiledRelease/id,compiledRelease/awards/0/id,compiledRelease/awards/0/value/amount,compiledRelease/awards/0/value/currency,compiledRelease/awards/0/value/currencyName,compiledRelease/awards/0/date
ocds-dgv273-seacev3-2026-200191-13,ocds-dgv273-seacev3-2026-200191-13-2026-08-30T10:02:16.201410-05:00,1228010-20602894941,199990.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1228205,ocds-dgv273-seacev3-1228205-2026-08-30T10:02:16.155300-05:00,1228205-10800103288,134625.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1228051,ocds-dgv273-seacev3-1228051-2026-08-30T10:02:16.138056-05:00,1228051-1815697,1059071.58,PEN,Soles,2026-08-20T00:00:00-05:00
ocds-dgv273-seacev3-1227373,ocds-dgv273-seacev3-1227373-2026-08-30T10:02:16.123213-05:00,1227373-1808672,392613.98,PEN,Nuevos Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1227291,ocds-dgv273-seacev3-1227291-2026-08-30T10:02:16.099054-05:00,1227291-20546675310,17074800.0,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1224887,ocds-dgv273-seacev3-1224887-2026-08-30T10:02:16.082023-05:00,1224887-10458959973,82350.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1228195,ocds-dgv273-seacev3-1228195-2026-08-30T10:02:16.066674-05:00,1228195-1810057,86253.28,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1226333,ocds-dgv273-seacev3-1226333-2026-08-30T10:02:16.031167-05:00,1226333-20537209861,274008.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1226333,ocds-dgv273-seacev3-1226333-2026-08-30T10:02:16.031167-05:00,1226333-20546876722,287292.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1226190,ocds-dgv273-seacev3-1226190-2026-08-30T10:02:15.993536-05:00,1226190-1808490,1634996.78,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1225551,ocds-dgv273-seacev3-1225551-2026-08-30T10:02:15.963103-05:00,1225551-1809699,3131633.01,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-2436-17,ocds-dgv273-seacev3-2026-2436-17-2026-08-30T10:02:15.930220-05:00,1221854-20101085199,488520.0,USD,Dólar Norteamericano,2026-06-18T00:00:00-05:00
ocds-dgv273-seacev3-1226901,ocds-dgv273-seacev3-1226901-2026-08-30T10:02:15.895951-05:00,1226901-20602646671,61050.0,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1228031,ocds-dgv273-seacev3-1228031-2026-08-30T10:02:15.854196-05:00,1228031-20402312859,70587.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1226367,ocds-dgv273-seacev3-1226367-2026-08-30T10:02:15.838545-05:00,1226367-1806953,1344704.2,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1245180,ocds-dgv273-seacev3-1245180-2026-08-29T10:11:46.568741-05:00,1245180-10458043588,50000.0,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-1229563,ocds-dgv273-seacev3-1229563-2026-08-29T10:11:44.198299-05:00,1229563-20602332838,393750.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1224261,ocds-dgv273-seacev3-1224261-2026-08-29T10:11:41.376665-05:00,1224261-20604275513,152000.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1223353,ocds-dgv273-seacev3-1223353-2026-08-29T10:11:41.367931-05:00,1223353-20612379662,100736.0,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1222315,ocds-dgv273-seacev3-1222315-2026-08-29T10:11:41.353412-05:00,1222315-20604798974,266400.0,PEN,Soles,2026-06-08T00:00:00-05:00
ocds-dgv273-seacev3-1221332,ocds-dgv273-seacev3-1221332-2026-08-29T10:11:41.337336-05:00,1221332-20600352947,132300.0,PEN,Soles,2026-08-13T00:00:00-05:00
ocds-dgv273-seacev3-1217709,ocds-dgv273-seacev3-1217709-2026-08-29T10:11:41.274062-05:00,1217709-1812888,6195739.06,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-2439-5,ocds-dgv273-seacev3-2026-2439-5-2026-08-29T10:11:41.055026-05:00,1226531-1818792,1499400.6,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1226783,ocds-dgv273-seacev3-1226783-2026-08-29T10:11:41.005533-05:00,1226783-1810273,319677.76,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1223179,ocds-dgv273-seacev3-1223179-2026-08-29T10:11:40.842219-05:00,1223179-1806865,285000.0,PEN,Soles,2026-08-11T00:00:00-05:00
ocds-dgv273-seacev3-1227998,ocds-dgv273-seacev3-1227998-2026-08-29T10:11:40.779582-05:00,1227998-1809891,2558761.6,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1227556,ocds-dgv273-seacev3-1227556-2026-08-29T10:11:40.068870-05:00,1227556-20510070187,350000.0,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1224716,ocds-dgv273-seacev3-1224716-2026-08-29T10:11:40.036458-05:00,1224716-20607540943,48000.0,PEN,Soles,2026-06-16T00:00:00-05:00
ocds-dgv273-seacev3-1227132,ocds-dgv273-seacev3-1227132-2026-08-29T10:11:40.013757-05:00,1227132-20610741577,57600.0,PEN,Soles,2026-06-30T00:00:00-05:00
ocds-dgv273-seacev3-1222684,ocds-dgv273-seacev3-1222684-2026-08-29T10:11:39.866013-05:00,1222684-1803066,1408424.21,PEN,Soles,2026-07-03T00:00:00-05:00
ocds-dgv273-seacev3-1222247,ocds-dgv273-seacev3-1222247-2026-08-29T10:11:39.850144-05:00,1222247-20571367409,752526.17,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-2026-200904-4,ocds-dgv273-seacev3-2026-200904-4-2026-08-29T10:11:33.533894-05:00,1228686-20523370201,116250.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1228479,ocds-dgv273-seacev3-1228479-2026-08-29T10:11:30.940655-05:00,1228479-1809567,163059.75,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1223678,ocds-dgv273-seacev3-1223678-2026-08-29T10:11:30.918088-05:00,1223678-20612857840,57500.0,PEN,Soles,2026-06-19T00:00:00-05:00
ocds-dgv273-seacev3-1223271,ocds-dgv273-seacev3-1223271-2026-08-29T10:11:30.895363-05:00,1223271-20108983583,3931200.0,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1224073,ocds-dgv273-seacev3-1224073-2026-08-29T10:11:30.813693-05:00,1224073-20517439623,258894.21,PEN,Nuevos Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1227554,ocds-dgv273-seacev3-1227554-2026-08-29T10:11:30.761227-05:00,1227554-10079693796,636000.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1227554,ocds-dgv273-seacev3-1227554-2026-08-29T10:11:30.761227-05:00,1227554-20603958030,331900.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1223326,ocds-dgv273-seacev3-1223326-2026-08-29T10:11:30.741999-05:00,1223326-20538391264,708950.0,PEN,Soles,2026-07-06T00:00:00-05:00
ocds-dgv273-seacev3-1228494,ocds-dgv273-seacev3-1228494-2026-08-29T10:11:30.332390-05:00,1228494-20605701435,199600.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1228138,ocds-dgv273-seacev3-1228138-2026-08-29T10:11:30.315673-05:00,1228138-20552452314,168900.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1225720,ocds-dgv273-seacev3-1225720-2026-08-29T10:11:30.248229-05:00,1225720-1807338,414815.4,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1223592,ocds-dgv273-seacev3-1223592-2026-08-29T10:11:30.100614-05:00,1223592-20603973764,158800.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1242241,ocds-dgv273-seacev3-1242241-2026-08-29T10:11:20.125607-05:00,1242241-20613456709,1104.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1241971,ocds-dgv273-seacev3-1241971-2026-08-29T10:11:20.091947-05:00,1241971-20602197400,55825.62,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1228936,ocds-dgv273-seacev3-1228936-2026-08-29T10:11:19.085473-05:00,1228936-20535936669,98294.0,PEN,Soles,2026-08-10T00:00:00-05:00
ocds-dgv273-seacev3-1224683,ocds-dgv273-seacev3-1224683-2026-08-29T10:11:18.796065-05:00,1224683-1806740,117900.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1227401,ocds-dgv273-seacev3-1227401-2026-08-29T10:11:18.357481-05:00,1227401-20602522998,56055.1,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1225991,ocds-dgv273-seacev3-1225991-2026-08-29T10:11:18.343112-05:00,1225991-20604705721,149464.61,PEN,Soles,2026-06-26T17:00:56-05:00
ocds-dgv273-seacev3-2025-2391-57,ocds-dgv273-seacev3-2025-2391-57-2026-08-29T10:11:18.302561-05:00,1167007-20568286562,11999879.28,PEN,Soles,2025-12-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-2391-57,ocds-dgv273-seacev3-2025-2391-57-2026-08-29T10:11:18.302561-05:00,1221526-1812307,11000000.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1221962,ocds-dgv273-seacev3-1221962-2026-08-29T10:11:18.286092-05:00,1221962-1809213,145000.0,PEN,Soles,2026-07-09T00:00:00-05:00
ocds-dgv273-seacev3-1227157,ocds-dgv273-seacev3-1227157-2026-08-29T10:11:18.209540-05:00,1227157-10311586331,142416.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1229892,ocds-dgv273-seacev3-1229892-2026-08-29T10:11:13.294608-05:00,1229892-20125831410,366220.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1227716,ocds-dgv273-seacev3-1227716-2026-08-29T10:11:08.158449-05:00,1227716-20613909991,246250.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1228075,ocds-dgv273-seacev3-1228075-2026-08-29T10:11:07.718847-05:00,1228075-1806427,10004671.22,PEN,Soles,2026-06-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-1926-47,ocds-dgv273-seacev3-2026-1926-47-2026-08-29T10:11:07.455352-05:00,1228433-20516530686,291224.76,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1227024,ocds-dgv273-seacev3-1227024-2026-08-29T10:11:07.245775-05:00,1227024-20604130680,102000.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1225954,ocds-dgv273-seacev3-1225954-2026-08-29T10:11:07.194299-05:00,1225954-20609454335,310500.0,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1224100,ocds-dgv273-seacev3-1224100-2026-08-29T10:11:07.177989-05:00,1224100-1811376,125180.6,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-397-4,ocds-dgv273-seacev3-2026-397-4-2026-08-29T10:11:07.115655-05:00,1224557-20328495474,697680.0,PEN,Soles,2026-06-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-10247-49,ocds-dgv273-seacev3-2026-10247-49-2026-08-29T10:10:58.056981-05:00,1228895-20509074578,53666.4,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-2026-2543-437,ocds-dgv273-seacev3-2026-2543-437-2026-08-29T10:10:57.265384-05:00,1229505-20526421672,717947.7,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-2026-2341-21,ocds-dgv273-seacev3-2026-2341-21-2026-08-29T10:10:57.120212-05:00,1228752-20329545459,328854.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1226745,ocds-dgv273-seacev3-1226745-2026-08-29T10:10:57.068293-05:00,1226745-10450620403,213366.0,PEN,Soles,2026-07-06T00:00:00-05:00
ocds-dgv273-seacev3-1225429,ocds-dgv273-seacev3-1225429-2026-08-29T10:10:57.059405-05:00,1225429-20615324818,450000.0,PEN,Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-1222709,ocds-dgv273-seacev3-1222709-2026-08-29T10:10:56.967524-05:00,1222709-20563618800,350000.0,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1229830,ocds-dgv273-seacev3-1229830-2026-08-29T10:10:56.719282-05:00,1229830-20605641939,254800.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1225802,ocds-dgv273-seacev3-1225802-2026-08-29T10:10:56.572493-05:00,1225802-10003740582,83000.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1225802,ocds-dgv273-seacev3-1225802-2026-08-29T10:10:56.572493-05:00,1225802-20102306598,168426.2,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1227685,ocds-dgv273-seacev3-1227685-2026-08-29T10:10:56.391811-05:00,1227685-20600114337,182608.47,PEN,Soles,2026-07-08T00:00:00-05:00
ocds-dgv273-seacev3-1227685,ocds-dgv273-seacev3-1227685-2026-08-29T10:10:56.391811-05:00,1227685-10283152079,202800.0,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1225213,ocds-dgv273-seacev3-1225213-2026-08-29T10:10:56.345783-05:00,1225213-20600055284,220347.26,PEN,Soles,2026-08-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-1926-64,ocds-dgv273-seacev3-2026-1926-64-2026-08-29T10:10:56.269354-05:00,1229869-20422115081,134788.28,USD,Dólar Norteamericano,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1227069,ocds-dgv273-seacev3-1227069-2026-08-29T10:10:56.232334-05:00,1227069-1808512,739959.79,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1222702,ocds-dgv273-seacev3-1222702-2026-08-29T10:10:56.156856-05:00,1222702-20613832913,110334.0,PEN,Soles,2026-06-17T00:00:00-05:00
ocds-dgv273-seacev3-1224241,ocds-dgv273-seacev3-1224241-2026-08-29T10:10:56.001270-05:00,1224241-1813005,506183.13,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1225922,ocds-dgv273-seacev3-1225922-2026-08-29T10:10:55.917980-05:00,1225922-20600728491,103601.9,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1226000,ocds-dgv273-seacev3-1226000-2026-08-29T10:10:55.889396-05:00,1226000-20604705721,401759.81,PEN,Soles,2026-06-25T16:25:05-05:00
ocds-dgv273-seacev3-1225761,ocds-dgv273-seacev3-1225761-2026-08-29T10:10:55.714961-05:00,1225761-20549283358,97704.0,PEN,Soles,2026-06-19T00:00:00-05:00
ocds-dgv273-seacev3-1226549,ocds-dgv273-seacev3-1226549-2026-08-29T10:10:55.457549-05:00,1226549-20560091321,72862.0,PEN,Soles,2026-06-30T00:00:00-05:00
ocds-dgv273-seacev3-1224048,ocds-dgv273-seacev3-1224048-2026-08-29T10:10:46.367478-05:00,1224048-20553529337,200221.5,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1229822,ocds-dgv273-seacev3-1229822-2026-08-29T10:10:46.301415-05:00,1229822-1812384,255017.01,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1228265,ocds-dgv273-seacev3-1228265-2026-08-29T10:10:46.202405-05:00,1228265-10292836835,405348.57,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1223074,ocds-dgv273-seacev3-1223074-2026-08-29T10:10:46.188062-05:00,1223074-1804307,3230578.08,PEN,Soles,2026-06-19T00:00:00-05:00
ocds-dgv273-seacev3-1228182,ocds-dgv273-seacev3-1228182-2026-08-29T10:10:46.158589-05:00,1228182-20494838568,90000.0,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1225203,ocds-dgv273-seacev3-1225203-2026-08-29T10:10:46.101519-05:00,1225203-20603229828,130000.0,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-1226370,ocds-dgv273-seacev3-1226370-2026-08-29T10:10:45.792017-05:00,1226370-20552534124,186200.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1224905,ocds-dgv273-seacev3-1224905-2026-08-29T10:10:45.681032-05:00,1224905-20609059622,163800.0,PEN,Soles,2026-07-07T00:00:00-05:00
ocds-dgv273-seacev3-1226826,ocds-dgv273-seacev3-1226826-2026-08-29T10:10:45.511456-05:00,1226826-20603464258,324000.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1229550,ocds-dgv273-seacev3-1229550-2026-08-29T10:10:38.390040-05:00,1229550-20603368160,412350.0,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1229639,ocds-dgv273-seacev3-1229639-2026-08-29T10:10:33.271962-05:00,1229639-20505110651,188363.56,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1224084,ocds-dgv273-seacev3-1224084-2026-08-29T10:10:33.177680-05:00,1224084-20517656055,40000.0,PEN,Soles,2026-07-02T00:00:00-05:00
ocds-dgv273-seacev3-1223364,ocds-dgv273-seacev3-1223364-2026-08-29T10:10:33.155185-05:00,1223364-1810541,12868078.04,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1229403,ocds-dgv273-seacev3-1229403-2026-08-29T10:10:32.898101-05:00,1229403-20600104358,107014.35,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1224189,ocds-dgv273-seacev3-1224189-2026-08-29T10:10:32.719831-05:00,1224189-20447839327,341500.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1226428,ocds-dgv273-seacev3-1226428-2026-08-29T10:10:32.612951-05:00,1226428-1807823,2589560.74,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-1222490,ocds-dgv273-seacev3-1222490-2026-08-29T10:10:32.457379-05:00,1222490-1802665,430519.05,PEN,Soles,2026-06-17T00:00:00-05:00
ocds-dgv273-seacev3-1228309,ocds-dgv273-seacev3-1228309-2026-08-29T10:10:32.297389-05:00,1228309-1816814,14228724.4,PEN,Soles,2026-08-03T00:00:00-05:00
ocds-dgv273-seacev3-1229205,ocds-dgv273-seacev3-1229205-2026-08-28T10:30:27.105492-05:00,1229205-1811510,1717591.1,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1242011,ocds-dgv273-seacev3-1242011-2026-08-28T10:30:23.245632-05:00,1242011-10199146144,33000.0,PEN,Soles,2026-08-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-2543-282,ocds-dgv273-seacev3-2026-2543-282-2026-08-28T10:30:22.770913-05:00,1228418-20608675028,420000.0,PEN,Soles,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1227825,ocds-dgv273-seacev3-1227825-2026-08-28T10:30:22.451570-05:00,1227825-1810647,886216.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1227378,ocds-dgv273-seacev3-1227378-2026-08-28T10:30:22.233050-05:00,1227378-1810514,185228.84,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1227378,ocds-dgv273-seacev3-1227378-2026-08-28T10:30:22.233050-05:00,1227378-20477213775,175967.4,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1228459,ocds-dgv273-seacev3-1228459-2026-08-28T10:30:22.150057-05:00,1228459-20600930801,139500.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1227443,ocds-dgv273-seacev3-1227443-2026-08-28T10:30:22.110953-05:00,1227443-1810604,4625925.64,PEN,Soles,2026-07-14T00:00:00-05:00
ocds-dgv273-seacev3-1226178,ocds-dgv273-seacev3-1226178-2026-08-28T10:30:21.996780-05:00,1226178-1808305,877797.2,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-2026-200396-6,ocds-dgv273-seacev3-2026-200396-6-2026-08-28T10:30:21.946201-05:00,1184911-1767384,589786.13,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-200396-6,ocds-dgv273-seacev3-2026-200396-6-2026-08-28T10:30:21.946201-05:00,1225182-1812566,558325.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1228562,ocds-dgv273-seacev3-1228562-2026-08-28T10:30:16.088316-05:00,1228562-20601586470,96095.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1229575,ocds-dgv273-seacev3-1229575-2026-08-28T10:30:15.563435-05:00,1229575-20377339461,258300.0,PEN,Soles,2026-07-31T00:00:00-05:00
ocds-dgv273-seacev3-1229546,ocds-dgv273-seacev3-1229546-2026-08-28T10:30:13.903327-05:00,1229546-10444438768,129600.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1229245,ocds-dgv273-seacev3-1229245-2026-08-28T10:30:12.259263-05:00,1229245-10756882797,912240.0,PEN,Soles,2026-07-01T00:00:00-05:00
ocds-dgv273-seacev3-1227037,ocds-dgv273-seacev3-1227037-2026-08-28T10:30:11.811884-05:00,1227037-20612452645,78730.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1225446,ocds-dgv273-seacev3-1225446-2026-08-28T10:30:11.781988-05:00,1225446-20486554089,119175.0,PEN,Soles,2026-06-23T00:00:00-05:00
ocds-dgv273-seacev3-1229287,ocds-dgv273-seacev3-1229287-2026-08-28T10:30:11.750390-05:00,1229287-20377339461,215424.0,PEN,Soles,2026-08-05T00:00:00-05:00
ocds-dgv273-seacev3-1229582,ocds-dgv273-seacev3-1229582-2026-08-28T10:30:11.340250-05:00,1229582-1813052,1043488.56,PEN,Soles,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1228550,ocds-dgv273-seacev3-1228550-2026-08-28T10:30:11.157197-05:00,1228550-1810339,5000000.0,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1225847,ocds-dgv273-seacev3-1225847-2026-08-28T10:30:10.980199-05:00,1225847-20464408623,196875.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1222269,ocds-dgv273-seacev3-1222269-2026-08-28T10:30:10.944181-05:00,1222269-1811166,409889.0,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-1229603,ocds-dgv273-seacev3-1229603-2026-08-28T10:30:02.304160-05:00,1229603-20609569922,609000.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-14-18,ocds-dgv273-seacev3-2026-14-18-2026-08-28T10:30:00.445008-05:00,1221499-20100210909,796792.16,USD,Dólar Norteamericano,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-2026-14-18,ocds-dgv273-seacev3-2026-14-18-2026-08-28T10:30:00.445008-05:00,1221499-20517207331,343510.27,USD,Dólar Norteamericano,2026-07-22T00:00:00-05:00
ocds-dgv273-seacev3-1221952,ocds-dgv273-seacev3-1221952-2026-08-28T10:30:00.353725-05:00,1221952-20600224922,345520.0,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1221952,ocds-dgv273-seacev3-1221952-2026-08-28T10:30:00.353725-05:00,1221952-20610763970,448056.76,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1221952,ocds-dgv273-seacev3-1221952-2026-08-28T10:30:00.353725-05:00,1221952-20614295962,170991.2,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1227467,ocds-dgv273-seacev3-1227467-2026-08-28T10:30:00.013410-05:00,1227467-20405982782,999070.6,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1223017,ocds-dgv273-seacev3-1223017-2026-08-28T10:29:59.822550-05:00,1223017-20537274922,90000.0,PEN,Soles,2026-07-20T00:00:00-05:00
ocds-dgv273-seacev3-1229831,ocds-dgv273-seacev3-1229831-2026-08-28T10:29:59.612826-05:00,1229831-10238723758,960000.0,PEN,Soles,2026-07-15T00:00:00-05:00
ocds-dgv273-seacev3-1227860,ocds-dgv273-seacev3-1227860-2026-08-28T10:29:59.087226-05:00,1227860-1809283,440000.0,PEN,Soles,2026-08-19T00:00:00-05:00
ocds-dgv273-seacev3-1226219,ocds-dgv273-seacev3-1226219-2026-08-28T10:29:59.023699-05:00,1226219-1808125,446040.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1221316,ocds-dgv273-seacev3-1221316-2026-08-28T10:29:58.817635-05:00,1221316-20612176630,119520.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1226574,ocds-dgv273-seacev3-1226574-2026-08-28T10:29:58.745823-05:00,1226574-20504298061,101934.0,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1226574,ocds-dgv273-seacev3-1226574-2026-08-28T10:29:58.745823-05:00,1226574-20509654141,117947.14,PEN,Soles,2026-07-30T00:00:00-05:00
ocds-dgv273-seacev3-1226106,ocds-dgv273-seacev3-1226106-2026-08-28T10:29:58.728240-05:00,1226106-20516351838,272471.61,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1221857,ocds-dgv273-seacev3-1221857-2026-08-28T10:29:58.371202-05:00,1221857-1809204,2212000.0,PEN,Soles,2026-07-10T00:00:00-05:00
ocds-dgv273-seacev3-1229722,ocds-dgv273-seacev3-1229722-2026-08-28T10:29:52.768137-05:00,1229722-20307214386,120320.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1229722,ocds-dgv273-seacev3-1229722-2026-08-28T10:29:52.768137-05:00,1229722-20537157454,224900.0,PEN,Soles,2026-07-24T00:00:00-05:00
ocds-dgv273-seacev3-1221154,ocds-dgv273-seacev3-1221154-2026-08-28T10:29:49.033163-05:00,1221154-20605249184,1640186.0,PEN,Soles,2026-07-13T00:00:00-05:00
ocds-dgv273-seacev3-1222983,ocds-dgv273-seacev3-1222983-2026-08-28T10:29:48.848180-05:00,1222983-1810114,432400.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-1225812,ocds-dgv273-seacev3-1225812-2026-08-28T10:29:48.832514-05:00,1225812-20602250807,123284.0,PEN,Soles,2026-07-16T00:00:00-05:00
ocds-dgv273-seacev3-1222492,ocds-dgv273-seacev3-1222492-2026-08-28T10:29:48.793955-05:00,1222492-10444056105,711999.4,PEN,Soles,2026-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1226302,ocds-dgv273-seacev3-1226302-2026-08-28T10:29:48.544272-05:00,1226302-1814994,6692155.76,PEN,Soles,2026-08-04T00:00:00-05:00
